,is_movie,release_year,year_added,month_added,duration_num,rating_num
4761,1,2019,2019,11,94,18.0
4762,1,2018,2018,9,111,18.0
4763,0,2020,2020,3,120,18.0
4764,1,2018,2018,3,74,18.0
4765,0,2016,2016,11,60,18.0
4766,0,2020,2020,11,60,14.0
4767,1,2007,2020,1,86,17.0
4768,1,2018,2019,3,93,14.0
4769,0,2016,2017,8,120,14.0
4770,1,2012,2020,10,93,10.0
4771,0,2014,2020,5,60,18.0
4772,1,2019,2019,7,106,14.0
4773,1,1997,2018,3,187,14.0
4774,1,2017,2018,7,109,10.0
4775,1,2018,2019,1,116,14.0
4776,1,1990,2017,2,77,17.0
4777,1,2019,2019,2,84,18.0
4778,1,2019,2019,10,63,18.0
4779,0,2015,2016,1,420,14.0
4780,1,2018,2018,7,124,10.0
4781,1,1989,2018,10,72,14.0
4782,0,2017,2017,12,60,14.0
4783,1,2018,2018,8,33,14.0
4784,0,2003,2017,5,60,14.0
4785,1,2018,2019,3,115,14.0
4786,1,1992,2021,1,84,17.0
4787,0,2020,2020,2,60,0.0
4789,1,2011,2017,10,140,10.0
4790,1,2017,2018,1,68,14.0
4791,1,2019,2019,1,90,18.0
4792,1,2019,2019,5,94,10.0
4793,0,2020,2020,5,360,18.0
4794,1,1992,2020,1,117,17.0
4795,1,2014,2017,3,105,18.0
4796,1,2017,2017,10,66,18.0
4797,0,2020,2020,5,60,18.0
4798,1,2016,2016,4,66,18.0
4799,1,2009,2020,11,91,10.0
4800,0,2017,2017,9,60,14.0
4801,1,2016,2018,7,104,14.0
4802,0,2010,2019,9,60,14.0
4803,1,2018,2019,11,110,18.0
4804,1,2009,2018,7,114,14.0
4805,1,2016,2018,10,73,14.0
4806,0,2019,2019,10,300,18.0
4807,0,2018,2019,4,60,14.0
4808,1,2015,2018,6,85,18.0
4809,1,2013,2018,9,112,18.0
4810,1,2016,2016,3,90,10.0
4811,0,1990,2014,12,300,10.0
4812,1,1988,2014,12,48,10.0
4813,1,2010,2021,1,109,18.0
4814,1,2019,2019,5,98,18.0
4815,1,2014,2020,7,134,18.0
4816,1,2016,2017,8,95,18.0
4817,1,2019,2020,7,125,14.0
4818,1,2018,2018,6,89,14.0
4819,1,2006,2019,4,89,10.0
4820,1,2014,2021,1,92,10.0
4821,0,2016,2016,9,180,18.0
4822,0,2018,2018,12,300,18.0
4823,1,2016,2017,2,108,18.0
4824,1,2018,2020,12,102,17.0
4825,1,2017,2017,11,76,10.0
4826,1,2018,2018,8,104,18.0
4827,1,2017,2019,4,72,18.0
4828,1,2007,2019,1,109,17.0
4829,0,2018,2018,12,60,18.0
4830,1,2018,2019,2,26,10.0
4831,0,2016,2016,9,300,14.0
4832,0,2019,2019,4,60,18.0
4833,1,2016,2019,2,105,17.0
4834,1,2020,2020,2,50,18.0
4835,1,2016,2017,3,92,18.0
4836,1,2018,2018,8,95,10.0
4838,1,2019,2019,4,170,14.0
4839,1,2019,2019,4,170,14.0
4840,1,2016,2017,11,82,0.0
4841,1,2018,2019,12,108,18.0
4842,1,2015,2018,10,129,14.0
4843,1,2015,2017,10,85,10.0
4844,1,1993,2019,7,126,13.0
4845,1,2000,2018,4,159,14.0
4846,1,2006,2020,10,150,14.0
4847,1,2015,2018,1,118,14.0
4848,1,2009,2018,9,125,18.0
4849,1,2012,2019,9,112,14.0
4850,1,2016,2020,9,138,14.0
4851,1,2017,2019,12,96,14.0
4852,1,2018,2020,8,81,10.0
4853,1,2017,2018,4,108,18.0
4854,1,2020,2021,1,128,17.0
4855,1,2018,2020,11,81,17.0
4856,1,2018,2019,6,81,18.0
4857,1,2018,2019,6,90,14.0
4858,0,2019,2019,7,60,14.0
4859,1,2017,2018,11,92,10.0
4860,0,2018,2018,12,60,18.0
4861,1,2008,2020,9,112,17.0
4862,1,2016,2017,1,130,14.0
4865,1,2018,2019,4,124,18.0
4866,0,1946,2017,2,60,14.0
4867,0,1925,2018,12,60,14.0
4868,1,2002,2018,3,127,18.0
4869,1,2014,2018,10,102,14.0
4870,1,1998,2018,3,81,18.0
4872,1,2014,2018,9,146,14.0
4873,1,2018,2019,7,133,18.0
4874,1,2009,2019,1,91,10.0
4875,0,2016,2017,12,60,0.0
4876,0,2006,2015,4,60,10.0
4877,1,2010,2020,6,81,14.0
4878,1,2016,2018,1,108,18.0
4879,1,1986,2020,11,120,17.0
4880,1,2012,2020,7,162,14.0
4881,1,2012,2021,1,106,13.0
4882,1,1980,2017,12,149,14.0
4883,1,2018,2019,4,92,18.0
4884,0,2019,2020,1,60,18.0
4885,1,2020,2020,7,65,18.0
4886,1,2018,2020,9,28,18.0
4894,1,2019,2019,7,87,18.0
4901,1,2019,2019,1,119,18.0
4902,1,2019,2020,2,88,13.0
4904,0,2018,2018,11,120,0.0
4905,1,2013,2018,10,122,10.0
4906,0,2018,2020,2,60,14.0
4907,1,2017,2020,3,88,14.0
4908,1,2018,2019,1,96,10.0
4909,1,1980,2019,11,114,10.0
4912,0,2018,2019,9,480,14.0
4913,1,2016,2018,4,77,18.0
4914,0,2019,2020,6,120,18.0
4915,1,2006,2019,9,98,13.0
4916,1,2017,2020,1,102,18.0
4917,1,2016,2020,9,138,14.0
4918,0,2019,2019,4,60,18.0
4919,1,2018,2019,2,90,18.0
4920,1,2017,2017,11,128,13.0
4921,1,2017,2019,12,104,18.0
4922,1,2017,2017,12,86,13.0
4923,0,2010,2018,2,60,14.0
4925,1,2017,2018,12,124,18.0
4957,1,2013,2017,12,106,18.0
4958,1,2019,2019,11,117,14.0
4959,0,2019,2019,10,60,18.0
4960,1,1942,2017,3,52,14.0
4961,1,2015,2020,6,164,14.0
4962,1,2013,2018,2,127,14.0
4964,0,2010,2017,4,60,14.0
4965,0,2021,2021,1,60,14.0
4966,1,2018,2020,3,84,14.0
4967,0,2018,2018,8,60,14.0
4968,1,2012,2020,2,95,10.0
4969,1,1996,2019,12,131,17.0
4970,1,1969,2017,6,152,10.0
4971,1,1984,2018,8,93,14.0
4973,0,2019,2019,5,120,0.0
4974,1,2018,2018,12,29,0.0
4975,1,2017,2018,2,97,18.0
4976,1,2014,2014,9,100,14.0
4977,0,2017,2018,1,60,18.0
4978,1,2018,2018,10,124,17.0
4979,0,2020,2020,10,60,14.0
4980,0,2012,2019,12,360,14.0
4981,1,1962,2017,7,163,10.0
4982,1,2018,2019,8,84,18.0
4983,0,2011,2017,2,60,10.0
4984,1,2016,2020,7,103,18.0
4985,0,2017,2017,11,360,0.0
4986,1,2018,2020,6,92,14.0
4987,1,2020,2020,8,113,17.0
4988,0,2017,2018,10,240,18.0
4989,1,2008,2020,11,88,13.0
4990,1,2019,2019,6,83,18.0
4991,1,2018,2020,11,100,17.0
4992,0,2016,2018,4,120,18.0
4993,1,2020,2020,5,143,18.0
4994,1,2018,2018,4,102,18.0
4996,0,2011,2019,6,60,14.0
4997,0,2020,2020,2,60,18.0
4998,1,2015,2020,4,82,17.0
5000,1,2000,2018,3,165,14.0
5001,1,2018,2018,10,119,14.0
5002,1,1994,2019,1,154,17.0
5003,1,2014,2017,11,158,14.0
5005,1,2016,2016,10,92,0.0
5006,1,2017,2017,10,93,10.0
5007,1,2018,2018,5,87,0.0
5008,1,2018,2018,11,91,10.0
5009,1,2017,2019,1,120,18.0
5010,1,2012,2017,12,89,17.0
5012,1,2011,2020,9,92,10.0
5013,0,2019,2019,11,60,14.0
5014,1,2011,2017,5,149,14.0
5015,1,2015,2020,7,136,18.0
5016,1,2006,2019,2,120,18.0
5017,0,2014,2017,6,180,14.0
5018,1,1986,2018,1,153,14.0
5019,1,2019,2020,3,96,18.0
5020,1,2017,2018,8,120,14.0
5021,0,2019,2021,1,60,14.0
5022,1,1998,2017,6,161,14.0
5023,0,2012,2017,7,60,14.0
5024,1,2018,2019,12,137,10.0
5025,1,2020,2020,12,57,14.0
5026,0,2015,2016,11,60,18.0
5027,0,2018,2018,9,180,14.0
5028,1,2008,2020,8,106,13.0
5029,1,2012,2020,5,98,13.0
5030,1,2014,2020,7,138,18.0
5031,0,2009,2016,8,60,18.0
5032,1,2015,2019,4,128,13.0
5033,0,2018,2020,6,240,18.0
5034,0,2020,2020,2,60,18.0
5035,0,2017,2018,5,60,18.0
5036,0,2018,2018,10,60,14.0
5037,0,2020,2020,6,300,14.0
5038,0,2019,2019,11,60,14.0
5039,1,2018,2019,2,125,18.0
5040,0,2019,2019,4,60,18.0
5041,1,1988,2011,10,93,10.0
5042,1,1990,2020,12,120,13.0
5043,1,2018,2018,9,124,18.0
5045,1,2019,2020,4,132,14.0
5046,1,2008,2018,8,98,10.0
5047,1,2010,2018,8,162,14.0
5048,1,2020,2020,7,150,18.0
5049,0,2012,2017,6,60,14.0
5051,1,2004,2020,12,85,10.0
5052,1,2008,2018,10,155,14.0
5053,1,2013,2018,10,139,14.0
5054,1,2009,2019,7,99,10.0
5055,1,2008,2019,9,113,17.0
5056,1,2013,2017,4,71,18.0
5057,1,2012,2019,3,90,0.0
5058,1,2015,2017,1,83,10.0
5059,1,2018,2021,1,103,14.0
5060,1,2017,2017,5,143,14.0
5061,1,2016,2016,9,64,18.0
5062,1,2018,2018,9,63,18.0
5063,1,1980,2019,10,129,17.0
5064,1,2011,2019,5,93,18.0
5065,1,2014,2019,5,113,18.0
5066,0,2020,2020,1,60,18.0
5067,1,2015,2018,3,117,14.0
5069,1,2016,2017,8,124,14.0
5070,1,1988,2019,7,134,17.0
5071,1,2018,2019,4,119,14.0
5073,1,2016,2016,12,92,18.0
5074,0,2019,2019,10,60,10.0
5076,1,2002,2020,9,88,17.0
5077,1,1996,2017,5,177,14.0
5078,1,2014,2018,11,131,14.0
5079,0,2014,2018,7,60,0.0
5080,1,2018,2018,11,119,18.0
5081,1,1974,2019,12,104,10.0
5082,0,2018,2018,10,300,18.0
5083,1,2019,2019,6,116,18.0
5084,1,2018,2019,6,113,10.0
5085,1,2015,2015,6,69,18.0
5086,1,2015,2015,2,83,18.0
5087,1,2018,2018,4,32,14.0
5088,1,1995,2017,5,142,14.0
5089,1,1985,2019,12,178,14.0
5090,1,2016,2020,11,133,18.0
5091,0,2012,2018,4,60,14.0
5092,1,2018,2019,7,90,10.0
5093,1,2005,2019,12,154,14.0
5094,1,2016,2017,1,100,18.0
5095,1,2018,2019,5,122,18.0
5096,1,2010,2018,3,115,18.0
5097,1,2006,2018,8,159,14.0
5098,1,2011,2020,12,110,10.0
5099,1,2017,2017,5,153,14.0
5100,1,2017,2018,8,126,14.0
5101,0,2018,2018,3,60,18.0
5102,0,2020,2020,9,60,18.0
5103,1,2021,2021,1,76,18.0
5105,1,2019,2019,10,86,18.0
5106,1,2017,2018,3,104,18.0
5107,1,2019,2019,2,59,18.0
5108,1,1984,2020,5,230,14.0
5109,0,2015,2017,4,60,14.0
5110,0,2017,2018,2,60,18.0
5111,0,2018,2018,4,60,18.0
5112,1,2011,2019,6,99,14.0
5113,1,2011,2017,10,144,10.0
5114,1,2019,2019,10,98,18.0
5115,1,2008,2016,8,46,14.0
5116,1,2010,2016,8,46,14.0
5117,0,2017,2017,9,120,18.0
5118,1,2011,2020,9,127,13.0
5119,0,2015,2018,7,60,18.0
5120,0,2020,2020,6,60,18.0
5121,1,2020,2020,10,123,13.0
5122,1,1955,2019,11,111,13.0
5123,0,2004,2017,12,60,14.0
5124,0,2016,2020,6,60,18.0
5125,1,2016,2016,7,101,18.0
5127,1,2018,2019,6,73,18.0
5128,0,2019,2020,5,60,18.0
5129,0,2018,2019,7,60,18.0
5130,0,2020,2020,9,60,14.0
5131,1,2018,2018,6,90,18.0
5132,0,2016,2017,3,240,18.0
5133,1,2016,2017,12,81,18.0
5134,1,1984,2019,12,114,13.0
5135,1,2017,2018,9,112,14.0
5136,1,2017,2018,3,80,10.0
5138,1,2013,2021,1,100,17.0
5139,0,2016,2016,12,60,14.0
5140,1,2016,2017,3,24,10.0
5141,1,2015,2019,5,100,18.0
5142,1,2016,2016,12,62,18.0
5143,0,2017,2017,12,120,18.0
5144,0,2020,2020,12,120,10.0
5145,1,2012,2018,12,116,14.0
5146,0,2017,2017,9,240,14.0
5147,1,2012,2016,6,96,17.0
5148,1,2019,2019,4,49,14.0
5149,1,2019,2019,1,65,18.0
5150,1,2019,2019,5,84,14.0
5151,1,2019,2019,3,71,18.0
5152,1,2019,2019,2,74,18.0
5153,1,2018,2018,11,59,14.0
5154,1,2018,2018,12,59,18.0
5155,1,2018,2018,10,57,14.0
5156,1,2015,2017,8,88,10.0
5157,1,2015,2018,7,95,17.0
5158,1,2010,2020,8,112,13.0
5159,1,2017,2020,6,112,13.0
5160,1,2018,2020,5,152,18.0
5161,0,2015,2020,1,60,14.0
5162,0,2014,2019,8,60,18.0
5163,0,2012,2019,8,60,18.0
5164,0,2014,2020,5,360,14.0
5165,0,2018,2018,3,60,18.0
5166,1,2010,2020,1,97,17.0
5167,1,2017,2018,1,97,18.0
5168,1,2020,2020,9,90,18.0
5169,0,2020,2020,5,120,14.0
5170,1,2016,2017,9,94,18.0
5171,1,2015,2015,10,105,17.0
5172,1,2017,2017,9,28,18.0
5173,0,2018,2019,9,300,14.0
5174,1,2017,2020,7,102,18.0
5175,0,2016,2018,1,60,18.0
5176,1,1976,2020,6,124,18.0
5177,1,1980,2018,8,97,17.0
5179,0,2017,2019,5,60,18.0
5180,1,2014,2018,7,95,17.0
5181,1,2019,2019,10,92,14.0
5182,1,2018,2019,1,102,18.0
5183,1,2018,2018,9,100,14.0
5184,0,2018,2019,5,60,14.0
5185,1,2017,2018,3,87,17.0
5186,0,2017,2018,2,60,10.0
5187,0,2017,2020,6,60,18.0
5188,1,2008,2019,11,120,17.0
5192,1,2020,2020,12,66,18.0
5193,0,2019,2019,10,60,18.0
5194,0,2016,2019,4,240,18.0
5195,1,2016,2016,1,92,18.0
5196,1,2016,2016,12,31,18.0
5197,1,2018,2018,1,59,18.0
5198,1,2019,2019,4,59,18.0
5199,1,2020,2020,4,105,14.0
5200,1,1979,2016,12,79,18.0
5201,0,2015,2015,5,120,0.0
5202,1,2018,2018,3,79,18.0
5203,1,2020,2020,6,99,10.0
5204,0,2019,2020,8,120,10.0
5205,1,2020,2020,6,81,10.0
5206,1,2018,2019,6,91,18.0
5207,1,2008,2019,6,101,17.0
5208,0,2019,2019,4,60,10.0
5209,1,2019,2019,5,99,14.0
5210,0,2017,2019,4,60,10.0
5211,1,2015,2018,5,103,14.0
5212,1,2015,2020,1,88,18.0
5213,1,2017,2018,1,87,10.0
5214,1,2016,2016,10,132,14.0
5215,0,2017,2017,9,300,18.0
5216,0,2020,2020,1,60,18.0
5217,1,2013,2017,12,83,18.0
5218,1,2018,2019,2,101,10.0
5219,0,2010,2018,3,60,14.0
5220,1,2020,2020,4,95,18.0
5221,1,2020,2020,8,107,13.0
5222,0,2020,2020,8,300,18.0
5223,1,2011,2017,11,107,18.0
5224,1,2019,2019,7,105,0.0
5225,1,2018,2019,3,118,18.0
5226,0,2019,2020,5,240,14.0
5227,1,2005,2020,10,87,13.0
5228,1,2016,2020,9,94,18.0
5229,1,2020,2020,2,73,10.0
5230,1,2010,2019,12,136,14.0
5231,1,2015,2016,7,96,14.0
5232,1,2009,2020,1,97,17.0
5233,1,2020,2020,8,44,18.0
5234,1,2016,2018,5,45,14.0
5235,1,2018,2019,5,92,14.0
5238,0,1985,2016,10,60,18.0
5240,1,2016,2017,9,103,18.0
5241,1,2019,2019,6,110,10.0
5242,1,2008,2019,12,139,14.0
5244,1,1976,2019,8,120,10.0
5245,1,2016,2017,2,119,18.0
5246,1,1979,2019,8,119,10.0
5247,1,1982,2019,8,100,10.0
5248,1,1985,2019,8,92,10.0
5249,1,1990,2019,8,104,13.0
5250,1,2017,2017,10,66,18.0
5251,1,2017,2017,4,53,18.0
5252,1,2017,2017,1,93,17.0
5253,1,2020,2020,10,116,18.0
5254,1,2019,2020,3,103,17.0
5255,1,2020,2020,8,104,17.0
5256,1,2014,2019,4,98,18.0
5257,1,2018,2019,8,80,18.0
5258,1,2017,2018,12,90,18.0
5259,1,2015,2017,9,79,18.0
5260,1,2019,2019,6,142,18.0
5261,1,2018,2018,12,135,17.0
5262,0,2019,2019,4,180,18.0
5263,1,2020,2020,7,124,18.0
5264,0,2019,2019,2,60,14.0
5266,1,2013,2017,3,105,14.0
5267,1,2019,2019,6,141,14.0
5268,1,2014,2017,11,122,14.0
5269,1,2018,2018,7,75,18.0
5270,1,2018,2018,10,63,18.0
5271,1,2018,2018,10,93,18.0
5272,1,2019,2019,12,63,18.0
5273,0,2019,2019,7,60,14.0
5274,1,2015,2018,7,118,17.0
5275,0,2020,2020,12,60,18.0
5276,1,2017,2019,3,89,18.0
5278,0,2016,2019,6,180,14.0
5279,1,2020,2020,10,42,10.0
5280,1,2016,2017,11,62,10.0
5281,1,2020,2020,5,90,10.0
5282,1,2017,2017,6,66,18.0
5283,0,2018,2019,5,120,18.0
5284,1,2020,2020,12,119,14.0
5285,1,1968,2019,11,137,17.0
5286,0,2020,2020,6,120,14.0
5287,0,2019,2019,10,120,18.0
5288,1,1998,2019,11,121,17.0
5289,1,2012,2018,8,137,14.0
5290,1,2018,2018,3,100,18.0
5291,0,2016,2017,5,480,10.0
5292,0,2004,2017,12,60,10.0
5293,1,2016,2019,1,143,14.0
5294,0,2020,2020,3,60,18.0
5295,1,2000,2019,10,79,0.0
5296,1,2017,2018,4,103,18.0
5297,1,2016,2017,9,92,18.0
5298,1,1995,2019,11,89,17.0
5299,1,2005,2019,8,97,13.0
5300,1,2004,2018,3,134,14.0
5301,0,2020,2020,12,60,18.0
5302,1,1999,2020,12,116,10.0
5303,1,2018,2019,6,110,14.0
5305,1,2018,2019,8,88,14.0
5306,1,2017,2018,4,115,14.0
5307,0,1998,2020,1,180,14.0
5308,1,2010,2017,2,107,18.0
5309,1,2018,2018,12,63,18.0
5310,1,2017,2017,12,69,18.0
5311,1,2015,2015,5,93,10.0
5313,1,2016,2016,10,73,18.0
5315,0,2019,2019,2,60,18.0
5316,1,2019,2020,11,108,17.0
5317,0,2020,2020,8,180,14.0
5318,1,2016,2017,1,141,14.0
5319,1,2017,2017,8,57,14.0
5320,1,2016,2017,6,82,18.0
5321,1,2016,2018,10,95,18.0
5322,1,2003,2021,1,117,13.0
5323,1,2020,2020,5,107,18.0
5324,1,2015,2018,10,131,10.0
5325,1,2019,2019,12,172,14.0
5326,1,1982,2019,12,118,14.0
5327,1,2019,2019,8,118,14.0
5328,1,2016,2019,9,128,14.0
5330,1,2018,2018,11,114,18.0
5331,0,2019,2019,8,120,18.0
5332,1,2013,2017,3,91,18.0
5333,1,2017,2018,12,83,14.0
5334,1,2014,2017,3,105,18.0
5335,1,2016,2017,8,94,14.0
5336,1,1983,2019,12,137,14.0
5337,0,2014,2016,12,60,10.0
5338,1,2016,2017,5,61,18.0
5339,0,2018,2019,2,60,18.0
5340,1,2012,2020,8,86,17.0
5342,1,2016,2017,1,118,18.0
5343,1,2013,2020,9,139,18.0
5344,0,1986,2020,4,360,14.0
5345,0,2009,2018,5,60,18.0
5346,1,2016,2018,4,173,14.0
5347,1,2019,2020,12,90,14.0
5348,1,2007,2018,2,152,10.0
5349,0,2019,2020,12,60,18.0
5350,1,1975,2017,4,134,14.0
5351,1,1963,2020,6,194,18.0
5352,1,2018,2019,10,76,10.0
5353,1,2014,2019,6,99,14.0
5354,0,2018,2018,10,60,10.0
5355,0,2014,2019,11,120,10.0
5356,1,2020,2020,8,64,18.0
5357,1,1987,2018,12,50,18.0
5358,1,1991,2018,12,49,18.0
5359,1,1991,2018,12,71,18.0
5360,1,2016,2018,12,29,18.0
5361,1,2017,2018,9,110,18.0
5362,0,2019,2019,4,120,18.0
5363,1,2017,2018,3,116,10.0
5364,1,2017,2018,8,119,13.0
5365,1,2013,2019,6,107,14.0
5367,1,2012,2016,9,83,14.0
5368,1,2018,2018,12,109,13.0
5370,0,2017,2017,3,60,10.0
5371,1,1945,2017,3,32,14.0
5372,1,2008,2018,1,122,14.0
5373,1,2017,2017,4,113,18.0
5374,1,2016,2016,12,88,10.0
5375,1,2017,2017,4,131,14.0
5376,1,1964,2019,12,228,14.0
5377,1,2018,2018,10,159,18.0
5378,0,2020,2020,12,60,18.0
5379,1,2016,2020,9,111,14.0
5380,0,2019,2019,3,180,18.0
5381,1,2014,2017,11,86,10.0
5382,1,2019,2019,11,91,10.0
5384,1,2010,2015,12,72,0.0
5385,1,2020,2020,8,107,18.0
5386,1,2018,2018,10,87,14.0
5387,1,2018,2018,5,117,18.0
5388,1,2020,2020,10,50,18.0
5389,1,2017,2017,5,71,18.0
5390,1,2010,2019,9,102,13.0
5391,1,2014,2017,1,98,10.0
5392,1,2015,2017,12,140,14.0
5393,1,2016,2017,10,145,10.0
5394,1,2005,2018,2,126,14.0
5395,1,2018,2019,3,162,18.0
5396,1,2018,2019,3,131,14.0
5397,1,2018,2019,4,131,14.0
5398,1,2017,2018,7,133,14.0
5399,1,2017,2018,10,127,14.0
5400,1,2008,2019,1,141,14.0
5401,1,2018,2019,6,78,18.0
5402,0,2014,2017,4,60,10.0
5403,1,2012,2018,3,150,14.0
5404,1,2017,2020,9,92,0.0
5405,1,1982,2019,12,153,14.0
5406,0,2014,2017,9,60,10.0
5407,1,2017,2020,10,83,18.0
5408,1,2013,2018,11,146,14.0
5409,1,2016,2016,9,52,14.0
5410,1,2017,2017,11,95,18.0
5411,1,2018,2019,6,93,18.0
5412,0,2017,2020,1,60,18.0
5413,0,2015,2018,8,60,0.0
5414,1,2019,2019,5,53,18.0
5415,1,2017,2017,11,73,10.0
5416,1,2013,2019,3,126,13.0
5417,1,2019,2020,1,95,17.0
5418,1,2018,2018,11,119,14.0
5419,0,2020,2020,7,60,14.0
5420,1,2014,2018,7,99,17.0
5421,1,1985,2020,5,173,14.0
5422,1,2017,2020,1,93,10.0
5423,0,2019,2019,11,60,14.0
5424,0,2018,2018,5,420,14.0
5425,1,1955,2020,11,93,10.0
5426,0,2011,2019,6,120,18.0
5427,1,2019,2020,8,121,18.0
5428,1,2000,2020,1,88,17.0
5429,1,2013,2020,8,88,13.0
5430,1,1993,2018,4,195,17.0
5431,0,2020,2020,10,360,18.0
5432,1,1988,2020,11,120,17.0
5433,1,2019,2020,4,112,18.0
5434,1,2016,2018,3,94,14.0
5435,0,2020,2020,12,60,18.0
5436,0,2020,2020,5,120,14.0
5437,1,1998,2019,12,77,10.0
5439,1,2018,2018,10,102,13.0
5440,1,2010,2018,9,112,13.0
5441,0,2019,2019,9,180,18.0
5442,1,1997,2019,10,121,17.0
5443,1,2000,2019,7,117,17.0
5444,1,2018,2019,8,105,18.0
5445,1,2013,2018,12,96,18.0
5446,0,2018,2019,4,300,18.0
5447,1,2012,2020,1,90,18.0
5448,1,2014,2020,3,93,17.0
5449,1,1993,2020,12,110,10.0
5450,1,2012,2019,12,86,13.0
5451,1,2011,2019,4,95,13.0
5452,1,2018,2018,1,49,18.0
5453,1,2019,2019,1,65,18.0
5454,1,2012,2019,9,76,18.0
5455,1,2016,2019,8,63,18.0
5456,0,2015,2019,10,60,14.0
5457,1,2007,2018,7,101,10.0
5458,0,2014,2017,5,60,14.0
5459,0,2016,2019,3,120,18.0
5460,1,2015,2018,4,111,13.0
5461,1,2019,2019,7,98,14.0
5462,0,2015,2019,5,60,14.0
5463,0,2016,2018,3,60,14.0
5464,1,2017,2018,3,150,14.0
5465,0,2019,2020,10,60,18.0
5466,1,2018,2018,12,108,14.0
5467,1,2013,2017,4,54,10.0
5468,1,2013,2017,2,54,10.0
5469,0,2016,2019,4,60,10.0
5470,1,2013,2017,2,54,10.0
5471,1,2014,2017,2,55,10.0
5472,1,2013,2017,2,54,10.0
5473,1,2013,2017,4,55,14.0
5474,1,2014,2017,4,55,10.0
5475,1,2020,2020,10,114,10.0
5476,1,2013,2017,2,55,10.0
5477,1,2014,2017,4,55,10.0
5478,1,2014,2017,4,55,10.0
5479,1,2017,2017,10,92,17.0
5480,0,2017,2019,1,60,14.0
5481,1,2019,2019,5,87,18.0
5482,1,2018,2018,2,96,14.0
5483,1,2018,2019,3,126,14.0
5484,0,2019,2019,10,60,18.0
5485,0,2018,2018,12,60,14.0
5486,0,2020,2020,12,60,10.0
5487,0,2020,2020,3,60,18.0
5488,1,2015,2019,8,117,13.0
5489,0,2020,2020,8,180,18.0
5490,1,2015,2017,1,87,18.0
5491,1,2012,2017,3,102,14.0
5492,1,2010,2019,10,106,13.0
5493,0,2018,2016,12,120,18.0
5494,0,2016,2019,12,60,18.0
5495,1,2015,2017,12,109,18.0
5496,1,2016,2020,8,110,13.0
5497,1,2017,2018,3,69,18.0
5498,1,2020,2020,4,119,17.0
5499,0,2018,2019,9,60,14.0
5500,1,2020,2020,10,115,18.0
5501,1,2020,2020,7,108,18.0
5502,0,2015,2017,3,60,14.0
5503,1,2018,2018,6,106,18.0
5504,1,2008,2018,12,96,18.0
5505,1,2011,2020,1,85,17.0
5506,1,2019,2019,11,61,18.0
5507,1,2018,2018,4,70,18.0
5508,1,2020,2020,4,103,18.0
5509,1,2013,2018,11,123,14.0
5510,1,2019,2020,6,111,18.0
5511,1,2019,2020,6,116,14.0
5512,1,2018,2019,12,107,14.0
5514,1,2018,2018,10,94,13.0
5515,1,2008,2018,12,123,13.0
5516,0,2018,2018,2,60,18.0
5517,1,2017,2019,3,128,18.0
5518,1,2019,2019,10,100,18.0
5519,1,2014,2020,8,102,13.0
5520,1,2010,2021,1,146,17.0
5521,1,2008,2021,1,145,17.0
5523,1,2008,2020,9,109,17.0
5524,0,2020,2020,1,120,18.0
5525,0,2020,2020,1,60,18.0
5526,1,1999,2017,12,111,17.0
5527,1,2019,2019,8,100,14.0
5528,0,2019,2019,7,60,18.0
5529,1,2019,2019,5,125,18.0
5530,1,2019,2019,5,111,18.0
5531,1,2005,2019,4,146,14.0
5532,1,2018,2019,11,116,14.0
5533,0,2016,2017,1,60,18.0
5534,1,2011,2018,1,115,14.0
5535,1,2011,2020,7,126,18.0
5536,0,1986,2019,1,60,14.0
5537,1,2002,2018,3,168,18.0
5538,0,2019,2020,7,600,18.0
5539,1,2012,2018,3,109,14.0
5540,1,2019,2019,9,107,14.0
5541,1,2002,2018,3,148,10.0
5542,1,2002,2018,8,92,14.0
5543,1,2011,2019,11,91,13.0
5544,1,2018,2020,10,86,14.0
5548,1,2008,2018,3,135,14.0
5549,1,2020,2020,11,83,18.0
5550,1,2020,2020,11,87,10.0
5551,0,2020,2020,3,60,18.0
5552,1,2019,2020,2,71,10.0
5553,1,2006,2020,4,105,14.0
5555,1,2014,2019,2,113,14.0
5556,0,2018,2019,5,120,18.0
5557,1,2010,2019,11,105,17.0
5558,1,2013,2020,12,111,14.0
5559,1,2019,2019,11,119,18.0
5560,1,2010,2017,12,112,17.0
5561,1,2016,2017,4,106,17.0
5562,0,2017,2017,5,240,14.0
5563,1,2009,2021,1,128,13.0
5564,1,1991,2017,12,163,14.0
5565,1,2020,2020,1,121,14.0
5566,1,2017,2017,6,87,18.0
5567,0,2018,2019,10,60,18.0
5568,1,2020,2020,7,103,18.0
5569,1,2018,2018,10,97,14.0
5570,1,1990,2019,12,168,18.0
5571,1,2018,2019,2,131,10.0
5572,0,2018,2019,6,180,14.0
5578,1,2011,2019,5,106,18.0
5579,1,2016,2018,10,122,14.0
5580,1,2013,2019,7,97,17.0
5581,1,2016,2019,4,101,10.0
5582,1,2009,2019,7,89,10.0
5583,1,2017,2019,11,121,17.0
5584,0,2017,2017,11,60,18.0
5585,1,2016,2017,8,98,18.0
5586,0,2004,2018,9,120,14.0
5587,1,2013,2013,12,130,0.0
5588,0,2015,2018,12,120,14.0
5589,1,2017,2018,3,127,10.0
5590,1,2017,2018,3,115,14.0
5591,1,2004,2018,9,96,18.0
5592,1,2018,2020,5,86,10.0
